pr_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing	tcga_id	cna_gain	cna_gain_deep	cna_loss	cna_loss_deep	mutations	outliers_positive	outliers_negative
221448_s_at	56154	TEX15	testis expressed 15	0	0	TEX15|56154	0	0	90	0	0	344	0
204654_s_at	7020	TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	1	1	TFAP2A|7020	0	0	0	0	0	0	74
215686_x_at	7021	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	0	0	TFAP2B|7021	0	0	0	0	0	324	0
205286_at	7022	TFAP2C	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	0	1	TFAP2C|7022	0	0	0	0	0	58	0
218605_at	64216	TFB2M	transcription factor B2, mitochondrial	0	1	TFB2M|64216	0	0	0	0	0	0	55
207627_s_at	7024	TFCP2	transcription factor CP2	0	1	TFCP2|7024	0	0	0	0	0	0	157
212330_at	7027	TFDP1	transcription factor Dp-1	1	1	TFDP1|7027	0	0	0	0	0	0	52
207385_at	51270	TFDP3	transcription factor Dp family member 3	0	0	TFDP3|51270	137	0	137	0	0	0	0
206649_s_at	7030	TFE3	transcription factor binding to IGHM enhancer 3	0	1	TFE3|7030	1280	94	1739	60	54	0	0
50221_at	7942	TFEB	transcription factor EB	0	1	TFEB|7942	2004	204	1111	0	0	0	0
206715_at	22797	TFEC	transcription factor EC	0	1	TFEC|22797	211	0	0	0	0	0	0
205009_at	7031	TFF1	trefoil factor 1	0	0	TFF1|7031	0	0	0	0	0	286	0
214476_at	7032	TFF2	trefoil factor 2	0	0	TFF2|7032	0	0	0	0	0	395	0
217839_at	10342	TFG	TRK-fused gene	0	1	TFG|10342	2111	141	981	0	0	0	0
218996_at	29844	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	0	1	TFPT|29844	1733	97	1580	0	0	58	0
207332_s_at	7037	TFRC	transferrin receptor	0	1	TFRC|7037	3064	664	798	0	0	0	0
208249_s_at	23483	TGDS	TDP-glucose 4,6-dehydratase	0	1	TGDS|23483	0	0	0	0	0	0	80
206943_at	7046	TGFBR1	transforming growth factor beta receptor I	0	1	TGFBR1|7046	1098	0	2163	0	0	0	0
207334_s_at	7048	TGFBR2	transforming growth factor beta receptor II	1	1	TGFBR2|7048	1007	56	2824	111	78	0	0
221235_s_at	9392	TGFBRAP1	transforming growth factor beta receptor associated protein 1	0	1	TGFBRAP1|9392	0	0	0	0	0	0	344
206004_at	7053	TGM3	transglutaminase 3	0	1	TGM3|7053	220	0	0	0	0	100	0
217567_at	7047	TGM4	transglutaminase 4	0	0	TGM4|7047	0	0	0	0	0	145	0
207911_s_at	9333	TGM5	transglutaminase 5	0	0	TGM5|9333	0	0	141	0	0	209	0
219231_at	96764	TGS1	trimethylguanosine synthase 1	0	1	TGS1|96764	747	86	114	0	0	0	0
203673_at	7038	TG	thyroglobulin	0	0	TG|7038	294	0	0	0	50	51	0
220212_s_at	63892	THADA	thyroid adenoma associated	0	1	THADA|63892	0	0	0	0	0	0	52
218492_s_at	80764	THAP7	THAP domain containing 7	0	1	THAP7|80764	0	0	0	0	0	67	0
220360_at	79725	THAP9	THAP domain containing 9	0	0	THAP9|79725	0	0	95	0	0	0	0
220808_at	51298	THEG	theg spermatid protein	0	0	THEG|51298	0	0	0	0	0	139	0
219800_s_at	79896	THNSL1	threonine synthase like 1	0	1	THNSL1|79896	0	0	0	0	0	0	68
219044_at	55258	THNSL2	threonine synthase like 2	0	1	THNSL2|55258	0	0	0	0	0	0	344
222122_s_at	57187	THOC2	THO complex 2	0	1	THOC2|57187	0	0	0	0	0	0	69
218848_at	79228	THOC6	THO complex 6	0	1	THOC6|79228	0	0	88	0	0	0	0
211155_s_at	7066	THPO	thrombopoietin	0	0	THPO|7066	0	0	0	0	0	82	0
217847_s_at	9967	THRAP3	thyroid hormone receptor associated protein 3	0	1	THRAP3|9967	1151	98	1945	0	87	0	0
207044_at	7068	THRB	thyroid hormone receptor, beta	0	0	THRB|7068	0	0	0	0	0	0	80
213894_at	221981	THSD7A	thrombospondin type 1 domain containing 7A	0	1	THSD7A|221981	298	0	0	0	0	0	0
213025_at	55623	THUMPD1	THUMP domain containing 1	0	1	THUMPD1|55623	0	0	0	0	0	0	64
208291_s_at	7054	TH	tyrosine hydroxylase	0	0	TH|7054	0	0	0	0	0	190	0
213191_at	148022	TICAM1	toll like receptor adaptor molecule 1	1	1	TICAM1|148022	1191	64	2303	0	50	0	0
203046_s_at	8914	TIMELESS	timeless circadian clock	1	1	TIMELESS|8914	88	0	0	0	0	0	0
218188_s_at	26517	TIMM13	translocase of inner mitochondrial membrane 13 homolog (yeast)	0	1	TIMM13|26517	0	0	0	0	0	57	0
217612_at	92609	TIMM50	translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae)	0	1	TIMM50|92609	0	0	0	0	0	67	0
218357_s_at	26521	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B (yeast)	0	1	TIMM8B|26521	0	0	0	0	0	56	0
201666_at	7076	TIMP1	TIMP metallopeptidase inhibitor 1	0	1	TIMP1|7076	90	0	52	0	0	0	0
220052_s_at	26277	TINF2	TERF1 (TRF1)-interacting nuclear factor 2	0	1	TINF2|26277	0	0	203	0	0	0	0
212665_at	25976	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	1	1	TIPARP|25976	2823	454	792	0	0	0	0
35148_at	27134	TJP3	tight junction protein 3	0	1	TJP3|27134	0	0	0	0	0	0	74
214183_s_at	8277	TKTL1	transketolase-like 1	0	0	TKTL1|8277	114	0	109	0	0	180	0
215843_s_at	7093	TLL2	tolloid like 2	0	1	TLL2|7093	648	0	2583	55	90	0	0
221060_s_at	7099	TLR4	toll like receptor 4	1	1	TLR4|7099	1214	54	2253	0	147	0	0
220832_at	51311	TLR8	toll like receptor 8	0	1	TLR8|51311	219	0	309	0	0	0	0
207179_at	3195	TLX1	T-cell leukemia homeobox 1	0	0	TLX1|3195	625	0	2382	50	0	376	0
211049_at	3196	TLX2	T-cell leukemia homeobox 2	0	0	TLX2|3196	0	0	0	0	0	181	0
208495_at	30012	TLX3	T-cell leukemia homeobox 3	0	0	TLX3|30012	1474	162	2078	0	0	56	0
211703_s_at	83941	TM2D1	TM2 domain containing 1	0	1	TM2D1|83941	0	0	0	0	0	0	54
220639_at	79853	TM4SF20	transmembrane 4 L six family member 20	0	0	TM4SF20|79853	0	0	0	0	0	161	0
209937_at	7104	TM4SF4	transmembrane 4 L six family member 4	0	0	TM4SF4|7104	0	0	0	0	0	271	0
206242_at	9032	TM4SF5	transmembrane 4 L six family member 5	0	1	TM4SF5|9032	0	0	0	0	0	80	0
221266_s_at	81501	DCSTAMP	dendrocyte expressed seven transmembrane protein	0	0	TM7SF4|81501	692	61	78	0	0	62	0
201078_at	9375	TM9SF2	transmembrane 9 superfamily member 2	1	1	TM9SF2|9375	0	0	0	0	0	0	129
208716_s_at	54499	TMCO1	transmembrane and coiled-coil domains 1	1	1	TMCO1|54499	0	0	0	0	0	0	84
203679_at	11018	TMED1	transmembrane p24 trafficking protein 1	0	1	TMED1|11018	54	0	0	0	0	0	0
214658_at	51014	TMED7	transmembrane p24 trafficking protein 7	0	0	TMED7|51014	0	0	0	0	0	0	73
221622_s_at	55863	TMEM126B	transmembrane protein 126B	0	1	TMEM126B|55863	0	0	0	0	0	0	54
219460_s_at	55654	TMEM127	transmembrane protein 127	0	1	TMEM127|55654	1342	67	606	0	0	0	0
219690_at	79713	IGFLR1	IGF like family receptor 1	0	0	TMEM149|79713	210	0	69	0	0	0	0
218962_s_at	64418	TMEM168	transmembrane protein 168	0	1	TMEM168|64418	0	0	0	0	0	0	55
204676_at	25880	TMEM186	transmembrane protein 186	0	0	TMEM186|25880	0	0	0	0	0	56	0
219941_at	55266	TMEM19	transmembrane protein 19	0	0	TMEM19|55266	0	0	0	0	0	53	0
217743_s_at	55754	TMEM30A	transmembrane protein 30A	0	1	TMEM30A|55754	1063	0	2077	79	0	0	0
219685_at	59353	TMEM35	transmembrane protein 35	0	1	TMEM35|59353	0	0	0	0	0	54	0
219503_s_at	55287	TMEM40	transmembrane protein 40	0	1	TMEM40|55287	0	0	0	0	0	330	0
218815_s_at	55092	TMEM51	transmembrane protein 51	0	1	TMEM51|55092	82	0	0	0	0	0	0
219005_at	25789	TMEM59L	transmembrane protein 59 like	0	1	TMEM59L|25789	0	0	0	0	0	64	0
219310_at	79953	SYNDIG1	synapse differentiation inducing 1	0	1	TMEM90B|79953	0	0	0	0	0	60	0
213024_at	7110	TMF1	TATA element modulatory factor 1	0	1	TMF1|7110	0	0	0	0	0	0	86
218790_s_at	55217	TMLHE	trimethyllysine hydroxylase, epsilon	0	1	TMLHE|55217	0	0	0	0	0	0	94
220800_s_at	29766	TMOD3	tropomodulin 3	0	1	TMOD3|29766	0	0	0	0	0	0	62
207602_at	9407	TMPRSS11D	transmembrane protease, serine 11D	0	0	TMPRSS11D|9407	0	0	0	0	0	208	0
207638_at	5651	TMPRSS15	transmembrane protease, serine 15	0	0	TMPRSS15|5651	178	0	422	0	0	141	0
211689_s_at	7113	TMPRSS2	transmembrane protease, serine 2	0	1	TMPRSS2|7113	1290	60	2221	110	0	78	0
218960_at	56649	TMPRSS4	transmembrane protease, serine 4	0	1	TMPRSS4|56649	0	0	0	0	0	291	0
221032_s_at	80975	TMPRSS5	transmembrane protease, serine 5	0	0	TMPRSS5|80975	0	0	122	0	0	0	0
214955_at	164656	TMPRSS6	transmembrane protease, serine 6	0	0	TMPRSS6|164656	0	0	119	0	0	62	0
206769_at	9087	TMSB4Y	thymosin beta 4, Y-linked	0	0	TMSB4Y|9087	0	0	0	0	0	446	0
202644_s_at	7128	TNFAIP3	TNF alpha induced protein 3	0	1	TNFAIP3|7128	1056	78	2368	62	0	0	0
206025_s_at	7130	TNFAIP6	TNF alpha induced protein 6	0	1	TNFAIP6|7130	1336	0	1041	0	0	0	0
207037_at	8792	TNFRSF11A	tumor necrosis factor receptor superfamily member 11a	0	1	TNFRSF11A|8792	810	0	3240	157	0	0	0
204933_s_at	4982	TNFRSF11B	tumor necrosis factor receptor superfamily member 11b	0	1	TNFRSF11B|4982	226	63	0	0	0	0	0
207641_at	23495	TNFRSF13B	tumor necrosis factor receptor superfamily member 13B	0	0	TNFRSF13B|23495	0	0	0	0	0	154	0
209354_at	8764	TNFRSF14	tumor necrosis factor receptor superfamily member 14	0	1	TNFRSF14|8764	1069	82	2442	91	0	0	0
206641_at	608	TNFRSF17	tumor necrosis factor receptor superfamily member 17	0	1	TNFRSF17|608	2021	126	1238	0	0	71	0
214228_x_at	7293	TNFRSF4	tumor necrosis factor receptor superfamily member 4	0	1	TNFRSF4|7293	0	0	200	0	0	0	0
207536_s_at	3604	TNFRSF9	tumor necrosis factor receptor superfamily member 9	0	1	TNFRSF9|3604	52	0	98	0	0	0	0
202688_at	8743	TNFSF10	tumor necrosis factor superfamily member 10	0	1	TNFSF10|8743	186	0	67	0	0	0	0
210643_at	8600	TNFSF11	tumor necrosis factor superfamily member 11	0	0	TNFSF11|8600	0	0	0	0	0	128	0
221371_at	8995	TNFSF18	tumor necrosis factor superfamily member 18	0	0	TNFSF18|8995	0	0	0	0	0	159	0
207216_at	944	TNFSF8	tumor necrosis factor superfamily member 8	0	1	TNFSF8|944	146	0	291	0	0	0	0
206907_at	8744	TNFSF9	tumor necrosis factor superfamily member 9	0	1	TNFSF9|8744	1155	0	2122	0	0	0	0
207113_s_at	7124	TNF	tumor necrosis factor	0	1	TNF|7124	148	0	0	0	0	0	0
218228_s_at	80351	TNKS2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	0	1	TNKS2|80351	0	0	0	0	0	0	81
202561_at	8658	TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	0	1	TNKS|8658	1370	0	3609	389	79	0	0
220065_at	64102	TNMD	tenomodulin	0	1	TNMD|64102	52	0	0	0	0	215	0
209904_at	7134	TNNC1	troponin C type 1 (slow)	0	1	TNNC1|7134	0	0	0	0	0	102	0
205177_at	7135	TNNI1	troponin I type 1 (skeletal, slow)	0	0	TNNI1|7135	0	0	0	0	0	150	0
206393_at	7136	TNNI2	troponin I type 2 (skeletal, fast)	0	1	TNNI2|7136	85	0	140	0	0	0	0
205742_at	7137	TNNI3	troponin I type 3 (cardiac)	0	1	TNNI3|7137	0	0	0	0	0	240	0
213201_s_at	7138	TNNT1	troponin T type 1 (skeletal, slow)	0	1	TNNT1|7138	72	0	0	0	0	116	0
215389_s_at	7139	TNNT2	troponin T type 2 (cardiac)	0	1	TNNT2|7139	0	0	0	0	0	76	0
205693_at	7140	TNNT3	troponin T type 3 (skeletal, fast)	0	1	TNNT3|7140	0	0	0	0	0	244	0
215271_at	63923	TNN	tenascin N	0	1	TNN|63923	898	71	129	0	72	0	0
206568_at	7141	TNP1	transition protein 1	0	0	TNP1|7141	164	0	289	0	0	0	0
214550_s_at	23534	TNPO3	transportin 3	0	1	TNPO3|23534	0	0	0	0	0	0	231
206990_at	7143	TNR	tenascin R	0	0	TNR|7143	1166	102	182	0	153	231	0
222265_at	84951	TNS4	tensin 4	0	1	TNS4|84951	0	0	0	0	0	150	0
202704_at	10140	TOB1	transducer of ERBB2, 1	0	1	TOB1|10140	369	0	0	0	0	0	0
204485_s_at	10040	TOM1L1	target of myb1 like 1 membrane trafficking protein	0	1	TOM1L1|10040	0	0	0	0	0	0	89
208901_s_at	7150	TOP1	topoisomerase (DNA) I	0	1	TOP1|7150	3454	168	382	0	60	0	119
201292_at	7153	TOP2A	topoisomerase (DNA) II alpha	1	1	TOP2A|7153	0	0	234	0	0	0	0
211987_at	7155	TOP2B	topoisomerase (DNA) II beta	0	1	TOP2B|7155	72	0	0	0	0	0	52
204071_s_at	10210	TOPORS	topoisomerase I binding, arginine/serine-rich, E3 ubiquitin protein ligase	0	1	TOPORS|10210	78	0	204	0	0	0	88
212408_at	26092	TOR1AIP1	torsin 1A interacting protein 1	0	1	TOR1AIP1|26092	0	0	0	0	0	0	54
216623_x_at	27324	TOX3	TOX high mobility group box family member 3	0	1	TOX3|27324	0	0	0	0	0	202	0
204529_s_at	9760	TOX	thymocyte selection associated high mobility group box	0	1	TOX|9760	3596	312	683	0	68	0	0
220403_s_at	63970	TP53AIP1	tumor protein p53 regulated apoptosis inducing protein 1	0	1	TP53AIP1|63970	0	0	0	0	0	96	0
210609_s_at	9540	TP53I3	tumor protein p53 inducible protein 3	0	1	TP53I3|9540	76	0	0	0	0	0	0
207482_at	27296	TP53TG5	TP53 target 5	0	0	TP53TG5|27296	105	0	0	0	0	0	0
201746_at	7157	TP53	tumor protein p53	1	1	TP53|7157	759	0	3793	162	1931	0	201
209863_s_at	8626	TP63	tumor protein p63	0	1	TP63|8626	3074	677	865	0	130	0	0
203476_at	7162	TPBG	trophoblast glycoprotein	0	1	TPBG|7162	0	0	0	0	0	0	54
210372_s_at	7164	TPD52L1	tumor protein D52-like 1	0	1	TPD52L1|7164	0	0	0	0	0	0	70
201690_s_at	7163	TPD52	tumor protein D52	0	1	TPD52|7163	0	0	0	0	0	0	65
214601_at	7166	TPH1	tryptophan hydroxylase 1	0	0	TPH1|7166	0	0	0	0	0	88	0
214365_at	7170	TPM3	tropomyosin 3	0	0	TPM3|7170	3707	474	328	0	0	0	0
209344_at	7171	TPM4	tropomyosin 4	0	1	TPM4|7171	1522	162	1547	0	0	0	0
210342_s_at	7173	TPO	thyroid peroxidase	0	1	TPO|7173	71	0	0	0	0	276	0
203374_s_at	7174	TPP2	tripeptidyl peptidase II	0	1	TPP2|7174	0	0	115	0	0	0	58
218876_at	51673	TPPP3	tubulin polymerization-promoting protein family member 3	0	1	TPPP3|51673	0	0	130	0	0	0	0
201731_s_at	7175	TPR	translocated promoter region, nuclear basket protein	0	1	TPR|7175	3606	334	520	0	168	0	61
205683_x_at	7177	TPSAB1	tryptase alpha/beta 1	0	1	TPSAB1|7177	702	62	148	0	0	52	0
214568_at	23430	TPSD1	tryptase delta 1	0	0	TPSD1|23430	251	0	149	0	0	165	0
220339_s_at	25823	TPSG1	tryptase gamma 1	0	0	TPSG1|25823	104	0	214	0	0	174	0
204140_at	8460	TPST1	tyrosylprotein sulfotransferase 1	0	1	TPST1|8460	175	0	0	0	0	0	0
204079_at	8459	TPST2	tyrosylprotein sulfotransferase 2	0	1	TPST2|8459	51	0	0	0	0	0	0
220205_at	7179	TPTE	transmembrane phosphatase with tensin homology	0	0	TPTE|7179	743	0	1539	70	223	174	0
204413_at	7186	TRAF2	TNF receptor associated factor 2	0	1	TRAF2|7186	1355	103	2313	0	0	0	0
214458_at	26146	TRAF3IP1	TRAF3 interacting protein 1	0	0	TRAF3IP1|26146	0	0	0	0	0	0	65
221571_at	7187	TRAF3	TNF receptor associated factor 3	0	1	TRAF3|7187	1324	87	2348	75	0	0	0
204352_at	7188	TRAF5	TNF receptor associated factor 5	0	1	TRAF5|7188	3445	311	597	0	0	0	0
217147_s_at	50852	TRAT1	T cell receptor associated transmembrane adaptor 1	0	1	TRAT1|50852	600	53	139	0	0	0	0
222287_at	10345	TRDN	triadin	0	0	TRDN|10345	0	0	0	0	0	258	0
207378_at	11181	TREH	trehalase	0	0	TREH|11181	0	0	0	0	0	180	0
219725_at	54209	TREM2	triggering receptor expressed on myeloid cells 2	0	1	TREM2|54209	345	0	142	0	0	0	0
219748_at	79865	TREML2	triggering receptor expressed on myeloid cells like 2	0	0	TREML2|79865	56	0	84	0	0	0	0
219937_at	29953	TRHDE	thyrotropin releasing hormone degrading enzyme	0	1	TRHDE|29953	352	0	172	0	0	89	0
211438_at	7201	TRHR	thyrotropin releasing hormone receptor	0	0	TRHR|7201	867	120	118	0	0	0	0
206622_at	7200	TRH	thyrotropin releasing hormone	0	0	TRH|7200	0	0	0	0	0	140	0
210579_s_at	10107	TRIM10	tripartite motif containing 10	0	0	TRIM10|10107	0	0	0	0	0	128	0
203659_s_at	10206	TRIM13	tripartite motif containing 13	1	1	TRIM13|10206	0	0	0	0	0	0	62
210885_s_at	89870	TRIM15	tripartite motif containing 15	0	1	TRIM15|89870	0	0	0	0	0	133	0
204804_at	6737	TRIM21	tripartite motif containing 21	0	1	TRIM21|6737	0	0	197	0	0	0	0
204391_x_at	8805	TRIM24	tripartite motif containing 24	0	1	TRIM24|8805	3108	141	933	0	57	0	0
212116_at	5987	TRIM27	tripartite motif containing 27	0	1	TRIM27|5987	1923	130	1038	0	0	0	0
202504_at	23650	TRIM29	tripartite motif containing 29	0	1	TRIM29|23650	0	0	0	0	0	74	52
210159_s_at	11074	TRIM31	tripartite motif containing 31	0	1	TRIM31|11074	0	0	0	0	0	156	0
203846_at	22954	TRIM32	tripartite motif containing 32	0	1	TRIM32|22954	0	0	0	0	0	0	54
212436_at	51592	TRIM33	tripartite motif containing 33	0	1	TRIM33|51592	1163	0	2044	75	57	0	0
203567_s_at	10475	TRIM38	tripartite motif containing 38	0	1	TRIM38|10475	0	0	0	0	0	0	83
220534_at	79097	TRIM48	tripartite motif containing 48	0	0	TRIM48|79097	355	0	273	0	0	0	0
215047_at	25893	TRIM58	tripartite motif containing 58	0	0	TRIM58|25893	286	0	77	0	0	65	0
219405_at	55128	TRIM68	tripartite motif containing 68	0	1	TRIM68|55128	0	0	0	0	0	0	76
216210_x_at	11078	TRIOBP	TRIO and F-actin binding protein	0	0	TRIOBP|11078	1243	74	2534	0	203	0	0
209012_at	7204	TRIO	trio Rho guanine nucleotide exchange factor	0	1	TRIO|7204	0	0	0	0	0	0	100
209778_at	9321	TRIP11	thyroid hormone receptor interactor 11	0	1	TRIP11|9321	1275	50	2359	0	111	0	0
204033_at	9319	TRIP13	thyroid hormone receptor interactor 13	0	1	TRIP13|9319	0	0	101	0	0	0	0
203732_at	9325	TRIP4	thyroid hormone receptor interactor 4	0	1	TRIP4|9325	0	0	0	0	0	0	60
209129_at	7205	TRIP6	thyroid hormone receptor interactor 6	0	1	TRIP6|7205	0	0	0	0	0	0	82
218877_s_at	60487	TRMT11	tRNA methyltransferase 11 homolog	0	1	TRMT11|60487	0	0	0	0	0	0	75
219299_at	55039	TRMT12	tRNA methyltransferase 12 homolog (S. cerevisiae)	0	1	TRMT12|55039	0	0	0	0	0	0	107
205238_at	79979	TRMT2B	tRNA methyltransferase 2 homolog B	0	1	TRMT2B|79979	0	0	0	0	0	0	54
204649_at	10024	TROAP	trophinin associated protein	0	1	TROAP|10024	88	0	66	0	0	0	0
213027_at	6738	TROVE2	TROVE domain family member 2	0	1	TROVE2|6738	0	0	0	0	0	0	51
217590_s_at	8989	TRPA1	transient receptor potential cation channel subfamily A member 1	0	0	TRPA1|8989	491	53	58	0	0	136	0
215288_at	7221	TRPC2	transient receptor potential cation channel subfamily C member 2, pseudogene	0	0	TRPC2|7221	0	0	0	0	0	207	0
206425_s_at	7222	TRPC3	transient receptor potential cation channel subfamily C member 3	0	0	TRPC3|7222	0	0	107	0	0	100	0
212059_s_at	26133	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein	0	0	TRPC4AP|26133	102	0	0	0	0	54	0
220817_at	7223	TRPC4	transient receptor potential cation channel subfamily C member 4	0	1	TRPC4|7223	498	0	541	0	0	67	0
220552_at	7224	TRPC5	transient receptor potential cation channel subfamily C member 5	0	0	TRPC5|7224	0	0	0	0	0	86	0
208589_at	57113	TRPC7	transient receptor potential cation channel subfamily C member 7	0	0	TRPC7|57113	418	85	109	0	0	0	0
206479_at	4308	TRPM1	transient receptor potential cation channel subfamily M member 1	0	1	TRPM1|4308	0	0	0	0	0	101	0
205708_s_at	7226	TRPM2	transient receptor potential cation channel subfamily M member 2	0	1	TRPM2|7226	0	0	0	0	0	0	64
216452_at	80036	TRPM3	transient receptor potential cation channel subfamily M member 3	0	1	TRPM3|80036	0	0	0	0	0	187	0
220226_at	79054	TRPM8	transient receptor potential cation channel subfamily M member 8	0	0	TRPM8|79054	0	0	0	0	0	90	0
219282_s_at	51393	TRPV2	transient receptor potential cation channel subfamily V member 2	0	1	TRPV2|51393	0	0	171	0	0	0	0
219516_at	59341	TRPV4	transient receptor potential cation channel subfamily V member 4	0	1	TRPV4|59341	56	0	0	0	0	0	0
208267_at	56302	TRPV5	transient receptor potential cation channel subfamily V member 5	0	0	TRPV5|56302	298	0	0	0	0	0	0
206827_s_at	55503	TRPV6	transient receptor potential cation channel subfamily V member 6	0	0	TRPV6|55503	122	0	0	0	0	71	0
202642_s_at	8295	TRRAP	transformation/transcription domain-associated protein	0	1	TRRAP|8295	3383	232	630	0	230	0	66
209390_at	7248	TSC1	tuberous sclerosis 1	0	1	TSC1|7248	1270	56	2373	0	76	0	0
204094_s_at	9819	TSC22D2	TSC22 domain family member 2	0	1	TSC22D2|9819	0	0	0	0	0	0	104
215735_s_at	7249	TSC2	tuberous sclerosis 2	0	1	TSC2|7249	2052	116	1559	0	102	0	0
214331_at	10102	TSFM	Ts translation elongation factor, mitochondrial	0	1	TSFM|10102	0	0	0	0	0	109	0
215637_at	95681	CEP41	centrosomal protein 41kDa	0	0	TSGA14|95681	0	0	0	0	0	0	94
214529_at	7252	TSHB	thyroid stimulating hormone beta	0	0	TSHB|7252	0	0	88	0	0	0	0
210055_at	7253	TSHR	thyroid stimulating hormone receptor	0	0	TSHR|7253	1122	0	2349	0	65	0	0
220213_at	128553	TSHZ2	teashirt zinc finger homeobox 2	0	1	TSHZ2|128553	3781	356	299	0	153	0	0
220544_at	60385	TSKS	testis specific serine kinase substrate	0	1	TSKS|60385	441	0	257	0	0	103	0
203226_s_at	6302	TSPAN31	tetraspanin 31	0	1	TSPAN31|6302	0	0	0	0	0	96	66
202242_at	7102	TSPAN7	tetraspanin 7	0	1	TSPAN7|7102	134	0	189	0	0	0	0
203824_at	7103	TSPAN8	tetraspanin 8	0	1	TSPAN8|7103	0	0	0	0	0	65	0
215449_at	222642	TSPO2	translocator protein 2	0	0	TSPO2|222642	0	0	0	0	0	58	0
221493_at	7259	TSPYL1	TSPY-like 1	0	1	TSPYL1|7259	0	0	180	0	0	0	0
213122_at	85453	TSPYL5	TSPY-like 5	0	1	TSPYL5|85453	0	0	0	0	0	0	82
218612_s_at	10078	TSSC4	tumor suppressing subtransferable candidate 4	0	1	TSSC4|10078	0	0	103	0	0	85	0
211694_at	83942	TSSK1B	testis specific serine kinase 1B	0	0	TSSK1B|83942	0	0	0	0	0	167	0
214371_at	23617	TSSK2	testis specific serine kinase 2	0	0	TSSK2|23617	130	0	70	0	0	0	0
209605_at	7263	TST	thiosulfate sulfurtransferase	0	1	TST|7263	0	0	69	0	0	0	0
218972_at	55761	TTC17	tetratricopeptide repeat domain 17	0	1	TTC17|55761	0	0	0	0	0	0	123
220309_at	55001	TTC22	tetratricopeptide repeat domain 22	0	1	TTC22|55001	0	0	0	0	0	134	59
219838_at	64927	TTC23	tetratricopeptide repeat domain 23	0	1	TTC23|64927	0	0	0	0	0	0	73
218710_at	55622	TTC27	tetratricopeptide repeat domain 27	0	1	TTC27|55622	0	0	0	0	0	0	60
219421_at	23548	TTC33	tetratricopeptide repeat domain 33	0	1	TTC33|23548	0	0	0	0	0	0	71
203584_at	9694	EMC2	ER membrane protein complex subunit 2	0	1	TTC35|9694	0	0	0	0	0	0	60
203049_s_at	9652	TTC37	tetratricopeptide repeat domain 37	0	1	TTC37|9652	0	0	0	0	0	0	202
204772_s_at	7270	TTF1	transcription termination factor, RNA polymerase I	0	1	TTF1|7270	121	0	184	0	0	0	52
204407_at	8458	TTF2	transcription termination factor, RNA polymerase II	0	1	TTF2|8458	0	0	61	0	0	0	77
204822_at	7272	TTK	TTK protein kinase	0	1	TTK|7272	0	0	0	0	0	0	59
205652_s_at	25809	TTLL1	tubulin tyrosine ligase like 1	0	1	TTLL1|25809	92	0	159	0	0	0	0
208195_at	7273	TTN	titin	0	1	TTN|7273	0	0	0	0	0	0	56
210614_at	7274	TTPA	tocopherol (alpha) transfer protein	0	0	TTPA|7274	0	0	0	0	0	203	0
209660_at	7276	TTR	transthyretin	0	0	TTR|7276	0	0	0	0	0	343	0
214983_at	64595	TTTY15	testis-specific transcript, Y-linked 15 (non-protein coding)	0	0	TTTY15|64595	0	0	0	0	0	373	0
207490_at	80086	TUBA4B	tubulin alpha 4b	0	1	TUBA4B|80086	0	0	0	0	0	214	0
220310_at	79861	TUBAL3	tubulin alpha like 3	0	0	TUBAL3|79861	0	0	180	0	0	232	0
208601_s_at	81027	TUBB1	tubulin beta 1 class VI	0	0	TUBB1|81027	0	0	0	0	0	114	0
222361_at	643224	TUBBP5	tubulin beta pseudogene 5	0	0	TUBBP5|643224	0	0	0	0	0	0	97
211337_s_at	27229	TUBGCP4	tubulin gamma complex associated protein 4	0	1	TUBGCP4|27229	0	0	0	0	0	0	52
206705_at	7287	TULP1	tubby like protein 1	0	0	TULP1|7287	0	0	0	0	0	130	0
206733_at	7288	TULP2	tubby like protein 2	0	0	TULP2|7288	0	0	58	0	0	127	0
209227_at	7991	TUSC3	tumor suppressor candidate 3	0	1	TUSC3|7991	1352	0	3665	402	61	61	133
201745_at	5756	TWF1	twinfilin actin binding protein 1	0	1	TWF1|5756	0	0	0	0	0	0	82
202009_at	11344	TWF2	twinfilin actin binding protein 2	1	1	TWF2|11344	81	0	397	0	0	0	0
213943_at	7291	TWIST1	twist family bHLH transcription factor 1	0	1	TWIST1|7291	125	0	0	0	0	56	0
219969_at	55787	TXLNG	taxilin gamma	0	1	TXLNG|55787	0	0	0	0	0	0	170
220384_at	51314	NME8	NME/NM23 family member 8	0	0	TXNDC3|51314	752	0	116	0	0	0	0
211758_x_at	10190	TXNDC9	thioredoxin domain containing 9	1	1	TXNDC9|10190	0	0	0	0	0	0	56
